Дата эксперимента: 31.10.2023 21:20:26
time;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Temperature
32.305;1.0071;-0.0046;0.2783;-4.0992;1.1679;-1.0000;29.9418;
32.326;1.0076;0.0012;0.2785;-4.4198;1.0382;-0.7176;29.9418;
32.347;1.0085;-0.0078;0.2780;-4.1527;0.8855;-0.8779;30.0359;
32.368;1.0073;-0.0010;0.2694;-4.0076;0.9542;-0.9466;30.0359;
32.389;1.0134;-0.0007;0.2794;-4.0992;1.0763;-0.7939;30.0359;
32.410;1.0090;-0.0039;0.2752;-4.3435;1.1145;-0.9618;30.0359;
32.431;1.0120;0.0007;0.2727;-4.2748;1.0000;-0.8626;30.0359;
32.452;1.0105;-0.0076;0.2716;-4.3053;1.0229;-0.9313;30.0359;
32.473;1.0095;-0.0017;0.2816;-4.3130;1.0382;-0.8702;30.0359;
32.494;1.0161;-0.0061;0.2830;-4.2061;1.0382;-0.8397;30.0359;
32.515;1.0110;-0.0042;0.2702;-4.2137;0.9618;-1.0153;30.0359;
32.536;1.0105;-0.0042;0.2772;-4.1527;0.9771;-0.8473;30.0359;
32.557;1.0146;-0.0042;0.2780;-4.1145;1.2290;-0.7634;30.0359;
32.578;1.0178;-0.0049;0.2883;-4.0076;1.0153;-1.0611;29.9418;
32.599;1.0090;-0.0068;0.2735;-4.2061;0.9695;-0.9389;30.0359;
32.621;1.0125;-0.0088;0.2788;-4.2214;1.0382;-0.8550;30.0359;
32.642;1.0071;-0.0012;0.2694;-4.3359;0.7252;-0.8702;30.0359;
32.664;1.0181;-0.0066;0.2805;-4.1908;1.0916;-0.6947;30.0359;
32.685;1.0129;-0.0071;0.2752;-4.3511;1.1527;-0.9313;29.9418;
32.706;1.0098;-0.0024;0.2713;-3.9237;1.1221;-0.9771;30.0359;
32.727;1.0090;-0.0034;0.2758;-4.1221;1.0229;-0.9313;29.9418;
32.748;1.0073;-0.0027;0.2760;-4.1756;1.0534;-0.6947;29.9418;
32.769;1.0093;-0.0061;0.2772;-3.9084;1.1069;-0.7557;30.0359;
32.790;1.0081;-0.0078;0.2699;-4.1756;0.9466;-1.0076;30.0359;
32.811;1.0100;-0.0068;0.2699;-4.1756;0.8855;-0.8168;30.0359;
32.832;1.0144;-0.0056;0.2722;-4.3664;1.0687;-0.7252;30.0359;
32.853;1.0046;-0.0071;0.2891;-3.9847;1.0992;-0.9313;29.9418;
32.874;1.0090;-0.0063;0.2821;-4.2595;1.0000;-0.8931;29.9418;
32.895;1.0098;-0.0081;0.2741;-4.1374;0.9847;-0.9237;30.0359;
32.916;1.0117;-0.0071;0.2683;-4.2901;0.9160;-0.8855;29.9418;
32.938;1.0107;-0.0042;0.2688;-4.2214;0.9771;-0.9313;29.9418;
32.959;1.0176;-0.0085;0.2777;-4.0840;0.8550;-0.9237;30.0359;
32.980;1.0115;-0.0037;0.2716;-4.2901;0.9542;-0.9466;30.0359;
33.001;1.0105;-0.0068;0.2727;-4.0611;1.0153;-0.9847;30.0359;
33.022;1.0076;0.0022;0.2791;-4.1298;1.1374;-0.8244;30.0359;
33.043;1.0034;-0.0049;0.2747;-3.9389;0.9313;-0.7710;29.9418;
33.064;1.0115;-0.0054;0.2858;-4.1374;0.9542;-0.8626;30.0359;
33.085;1.0112;-0.0044;0.2730;-4.1908;1.0000;-0.8702;30.0359;
33.106;1.0129;-0.0015;0.2883;-4.1603;0.9695;-0.8244;30.0359;
33.127;1.0076;-0.0034;0.2733;-4.2290;1.0382;-0.8473;30.0359;
33.148;1.0129;0.0000;0.2747;-4.2366;1.0229;-0.9466;30.0359;
33.169;1.0171;-0.0012;0.2744;-4.1450;0.8550;-0.8550;30.0359;
33.190;1.0024;-0.0044;0.2816;-4.3206;1.0000;-0.7863;29.8476;
33.211;1.0127;-0.0032;0.2780;-4.2214;0.8855;-0.8244;30.0359;
33.232;1.0134;-0.0046;0.2724;-4.0229;0.8397;-1.0229;30.1300;
33.253;1.0134;-0.0068;0.2752;-4.2290;1.0916;-0.9313;30.0359;
33.274;1.0093;-0.0059;0.2705;-4.1908;0.8168;-0.8397;30.0359;
33.295;1.0127;-0.0046;0.2711;-4.0611;0.9847;-0.8244;29.9418;
33.316;1.0051;0.0017;0.2785;-4.1145;1.0611;-0.9771;30.0359;
33.337;1.0112;-0.0083;0.2763;-3.9695;1.0458;-0.7405;30.0359;
33.358;1.0093;-0.0024;0.2783;-4.4504;1.0916;-0.7710;30.0359;
33.379;1.0032;-0.0054;0.2711;-4.1985;0.8931;-0.9466;30.0359;
33.400;1.0105;0.0000;0.2727;-4.2137;0.8473;-1.0687;30.0359;
33.421;1.0105;0.0000;0.2758;-4.2366;1.0382;-0.9084;30.0359;
33.442;1.0049;0.0024;0.2708;-4.0000;1.0000;-0.8473;29.9418;
33.463;1.0154;-0.0005;0.2763;-4.1832;0.9313;-0.9618;29.9418;
33.484;1.0142;-0.0017;0.2708;-4.1756;1.0000;-0.8321;30.0359;
33.505;1.0129;-0.0010;0.2666;-4.2748;1.0382;-0.9466;30.0359;
33.526;1.0159;-0.0068;0.2794;-4.1221;0.9618;-1.0076;29.9418;
33.547;1.0078;-0.0115;0.2755;-4.0916;0.9771;-0.8855;29.9418;
33.568;1.0081;-0.0037;0.2819;-4.1832;0.9618;-0.9466;30.0359;
33.589;1.0076;-0.0042;0.2830;-4.3893;0.9466;-0.7710;30.0359;
33.610;1.0110;0.0027;0.2722;-4.2290;0.9008;-0.9924;30.0359;
33.631;1.0120;-0.0066;0.2755;-4.2824;1.0229;-0.7786;30.1300;
33.652;1.0139;-0.0046;0.2780;-4.0992;0.8626;-0.9695;29.9418;
33.673;1.0095;-0.0054;0.2794;-4.2443;0.9389;-1.0458;30.0359;
33.694;1.0078;-0.0024;0.2724;-4.0916;1.0305;-0.9237;30.0359;
33.715;1.0125;-0.0071;0.2819;-4.2519;1.0229;-0.7176;30.0359;
33.736;1.0066;0.0010;0.2755;-4.1298;1.1145;-0.8473;30.0359;
33.757;1.0115;-0.0063;0.2658;-4.1985;0.9084;-1.0000;30.0359;
33.778;1.0076;-0.0005;0.2735;-4.1679;0.8855;-0.7710;30.0359;
33.799;1.0110;0.0020;0.2785;-4.1527;1.0000;-0.7176;29.9418;
33.820;1.0100;-0.0007;0.2816;-4.2672;1.2366;-0.9695;30.0359;
33.841;1.0129;-0.0032;0.2735;-4.1527;1.0153;-1.0153;30.0359;
33.862;1.0076;-0.0015;0.2852;-4.0534;0.9008;-0.8931;30.0359;
33.883;1.0063;-0.0056;0.2869;-4.0992;0.9542;-0.9160;29.9418;
33.904;1.0161;-0.0017;0.2697;-4.2519;1.0687;-0.8092;29.9418;
33.925;1.0063;-0.0085;0.2824;-4.0840;0.9771;-0.8473;30.0359;
33.946;1.0122;-0.0022;0.2772;-4.1527;1.2290;-0.9008;30.0359;
33.967;1.0137;-0.0063;0.2733;-4.0992;1.0382;-1.0229;29.9418;
33.988;1.0117;-0.0029;0.2694;-4.0840;1.0458;-0.9695;30.0359;
34.009;1.0154;-0.0061;0.2686;-4.1145;1.0534;-0.8473;30.0359;
34.030;1.0125;-0.0066;0.2769;-4.1679;0.9542;-0.9313;29.9418;
34.051;1.0110;-0.0115;0.2747;-4.1679;0.9924;-0.9618;30.0359;
34.072;1.0059;-0.0046;0.2877;-4.3130;1.0611;-0.9847;29.9418;
34.093;1.0107;-0.0059;0.2713;-4.0611;1.0916;-0.7786;30.0359;
34.114;1.0073;-0.0107;0.2819;-4.0992;1.1527;-0.7176;29.9418;
34.135;1.0093;-0.0042;0.2663;-4.1069;1.0992;-0.8397;30.0359;
34.157;1.0063;-0.0112;0.2802;-4.2519;1.2366;-0.8550;30.0359;
34.178;1.0068;-0.0034;0.2769;-4.3206;1.0840;-0.7557;30.0359;
34.199;1.0100;-0.0037;0.2799;-4.2290;0.9008;-0.8397;30.0359;
34.221;1.0085;-0.0098;0.2716;-4.0763;1.0000;-0.7557;30.0359;
34.241;1.0107;-0.0017;0.2780;-4.1221;1.0992;-0.7634;29.9418;
34.262;1.0098;-0.0022;0.2733;-4.0458;1.0458;-0.8855;29.9418;
34.283;1.0132;-0.0083;0.2702;-4.0916;0.9389;-1.0000;30.0359;
34.304;1.0078;-0.0068;0.2772;-4.2137;0.7939;-0.7252;30.0359;
34.325;1.0049;-0.0049;0.2760;-4.2901;1.1221;-0.6641;30.0359;
34.346;1.0132;-0.0022;0.2819;-4.2214;1.1527;-0.7405;29.9418;
34.367;1.0098;-0.0039;0.2719;-4.2214;0.9771;-1.0000;29.9418;
34.388;1.0154;-0.0039;0.2686;-4.1374;1.0687;-0.8092;30.0359;
34.409;1.0088;-0.0078;0.2783;-4.1221;1.1145;-0.8855;30.0359;
34.431;1.0110;-0.0051;0.2863;-4.0076;1.2977;-1.0076;29.9418;
34.452;1.0139;-0.0066;0.2808;-4.1603;1.0992;-0.9924;29.9418;
34.473;1.0083;-0.0054;0.2691;-4.2214;1.0076;-0.8397;30.0359;
34.494;1.0129;-0.0078;0.2816;-4.2061;0.9008;-0.8855;29.9418;
34.515;1.0088;-0.0071;0.2719;-3.9466;0.9847;-0.8550;30.0359;
34.536;1.0139;-0.0042;0.2774;-4.2137;0.9771;-0.7863;30.0359;
34.557;1.0095;-0.0068;0.2813;-4.0611;0.8855;-0.6870;30.0359;
34.578;1.0122;-0.0061;0.2738;-4.0763;0.9695;-0.8626;29.9418;
34.599;1.0151;0.0005;0.2738;-4.1908;1.1221;-1.0153;30.0359;
34.620;1.0122;-0.0068;0.2802;-4.0992;1.0076;-0.7252;30.0359;
34.641;1.0120;0.0007;0.2758;-4.1832;1.0458;-0.8855;30.0359;
34.662;1.0120;-0.0059;0.2713;-4.0305;0.8779;-1.0840;30.0359;
34.683;1.0066;-0.0059;0.2855;-4.2443;1.0000;-0.8550;29.9418;
34.704;1.0015;-0.0056;0.2785;-4.1908;1.0229;-0.6260;30.0359;
34.725;1.0132;-0.0005;0.2694;-4.2061;0.8092;-0.8855;29.9418;
34.746;1.0122;-0.0032;0.2672;-4.2519;1.1298;-1.2214;30.0359;
34.767;1.0073;-0.0059;0.2608;-4.0763;1.2672;-0.9237;29.9418;
34.788;1.0042;-0.0068;0.2838;-4.3359;1.1985;-0.8550;29.9418;
34.809;1.0142;-0.0078;0.2760;-3.9160;0.9542;-1.0382;30.0359;
34.830;1.0078;-0.0103;0.2741;-4.1221;1.0916;-0.9008;30.0359;
34.851;1.0093;-0.0039;0.2741;-4.0000;0.9695;-0.8092;29.9418;
34.872;1.0098;0.0010;0.2819;-4.1069;0.8550;-0.9313;30.0359;
34.893;1.0164;-0.0015;0.2838;-4.2290;1.1603;-0.9466;30.0359;
34.914;1.0154;-0.0042;0.2785;-4.4122;1.1756;-0.8168;30.0359;
34.935;1.0134;-0.0017;0.2741;-4.3893;0.7176;-0.9160;29.9418;
34.956;1.0105;0.0032;0.2772;-4.2977;1.2214;-0.7863;29.9418;
34.977;1.0103;-0.0059;0.2777;-4.2366;0.9771;-0.7481;29.9418;
34.999;1.0093;0.0015;0.2633;-4.2595;1.0000;-1.0153;30.0359;
35.020;1.0054;-0.0073;0.2799;-4.0687;1.1374;-0.8855;29.9418;
35.041;1.0093;-0.0088;0.2819;-4.2061;0.9771;-0.7176;30.0359;
35.062;1.0049;-0.0056;0.2738;-4.3206;1.0840;-0.9160;29.9418;
35.083;1.0098;-0.0098;0.2810;-4.1756;1.0153;-0.7252;30.0359;
35.104;1.0105;-0.0037;0.2699;-4.1069;0.9160;-0.7863;30.0359;
35.125;1.0117;-0.0024;0.2694;-4.0840;0.9771;-0.9084;30.1300;
35.146;1.0081;-0.0071;0.2705;-4.2595;0.9542;-0.8855;29.9418;
35.167;1.0085;-0.0044;0.2711;-4.2901;0.9695;-0.9313;30.0359;
35.188;1.0100;-0.0056;0.2763;-4.3435;0.9618;-0.8015;30.1300;
35.209;1.0134;-0.0029;0.2791;-4.2977;1.1145;-0.9542;30.0359;
35.230;1.0071;-0.0024;0.2821;-4.0916;0.9466;-0.7939;29.9418;
35.251;1.0107;-0.0044;0.2749;-4.3282;0.8855;-0.7328;30.0359;
35.273;1.0107;-0.0059;0.2724;-4.3435;1.2137;-0.8397;30.0359;
35.294;1.0103;-0.0042;0.2722;-4.3435;0.8015;-0.9924;29.9418;
35.315;1.0117;-0.0071;0.2794;-4.2901;1.0763;-0.9389;30.0359;
35.336;1.0164;-0.0022;0.2702;-4.0687;1.0611;-0.7634;29.9418;
35.357;1.0066;-0.0071;0.2702;-4.2137;0.8244;-0.8855;30.0359;
35.378;1.0083;-0.0059;0.2727;-4.1221;0.9618;-0.8779;30.0359;
35.399;1.0159;-0.0037;0.2741;-4.2519;1.0992;-0.8015;30.0359;
35.420;1.0125;-0.0032;0.2727;-4.1527;0.9771;-0.8855;29.9418;
35.441;1.0132;-0.0071;0.2813;-4.2290;1.0229;-0.7557;29.9418;
35.462;1.0125;-0.0059;0.2713;-4.2366;1.0000;-0.8244;29.9418;
35.483;1.0120;-0.0049;0.2772;-4.2290;0.9084;-0.8244;29.9418;
35.504;1.0137;0.0007;0.2672;-4.1069;1.0382;-0.9008;30.0359;
35.525;1.0098;-0.0059;0.2686;-4.0916;1.2595;-0.8321;30.1300;
35.546;1.0139;-0.0029;0.2808;-4.1908;0.9924;-0.8550;29.9418;
35.567;1.0129;-0.0010;0.2752;-3.9771;0.9618;-0.8931;30.0359;
35.588;1.0125;-0.0078;0.2724;-4.1679;1.0305;-0.8473;29.9418;
35.609;1.0088;-0.0051;0.2722;-4.0153;0.9542;-0.8473;30.0359;
35.630;1.0129;-0.0044;0.2727;-4.1221;1.1221;-0.7481;30.0359;
35.651;1.0073;-0.0005;0.2702;-3.9542;1.1908;-0.9771;30.0359;
35.672;1.0115;-0.0061;0.2747;-4.2137;1.0763;-1.0153;29.9418;
35.693;1.0085;-0.0051;0.2799;-4.1756;0.9695;-0.8244;30.0359;
35.714;1.0063;-0.0024;0.2799;-4.1832;1.0763;-0.9313;30.0359;
35.735;1.0103;-0.0059;0.2833;-4.4275;0.9160;-0.8473;30.0359;
35.756;1.0076;-0.0017;0.2699;-4.0763;1.0305;-0.8321;29.9418;
35.777;1.0112;-0.0039;0.2816;-4.1527;1.1527;-0.7099;30.1300;
35.798;1.0090;-0.0054;0.2797;-4.2901;1.0153;-1.0534;30.0359;
35.819;1.0134;-0.0059;0.2760;-4.2977;1.1908;-0.9924;30.1300;
35.841;1.0122;-0.0037;0.2733;-4.2061;1.0382;-0.9466;30.0359;
35.862;1.0117;-0.0046;0.2713;-4.1603;0.8092;-0.7786;30.0359;
35.883;1.0100;-0.0061;0.2772;-4.0305;0.9313;-1.0687;29.9418;
35.904;1.0110;-0.0054;0.2683;-4.1527;1.1985;-0.7939;29.9418;
35.925;1.0076;-0.0034;0.2819;-4.2748;0.9084;-0.7405;30.0359;
35.946;1.0127;-0.0066;0.2766;-4.0611;0.9618;-0.7328;30.0359;
35.967;1.0090;-0.0024;0.2722;-4.0229;0.9389;-1.0305;29.9418;
35.988;1.0078;-0.0066;0.2772;-4.1603;1.0305;-0.9084;30.0359;
36.009;1.0103;-0.0063;0.2813;-4.0611;1.0992;-1.0992;29.9418;
36.030;1.0051;-0.0051;0.2722;-4.2901;0.8244;-0.8626;30.0359;
36.051;1.0071;-0.0037;0.2785;-4.1985;1.0153;-0.8473;30.1300;
36.072;1.0076;-0.0020;0.2760;-4.0458;1.1832;-0.7405;30.1300;
36.093;1.0122;-0.0051;0.2708;-4.1145;0.9389;-0.7939;30.0359;
36.115;1.0168;-0.0056;0.2661;-4.2595;0.9695;-0.6565;29.8476;
36.136;1.0183;-0.0042;0.2727;-4.1832;1.0305;-0.8397;30.0359;
36.157;1.0073;-0.0071;0.2783;-4.3206;1.3282;-0.8321;30.0359;
36.178;1.0171;0.0010;0.2735;-4.0153;0.9160;-0.7328;30.0359;
36.199;1.0076;-0.0093;0.2772;-4.1603;0.9084;-0.9237;30.0359;
36.220;1.0154;-0.0039;0.2824;-4.1145;1.1756;-0.9008;29.9418;
36.241;1.0134;-0.0066;0.2805;-4.2366;1.0611;-0.9313;30.0359;
36.262;1.0129;-0.0029;0.2652;-4.2977;1.0382;-0.9542;30.0359;
36.283;1.0095;-0.0081;0.2755;-4.1374;0.9924;-0.9466;30.0359;
36.305;1.0115;0.0000;0.2663;-4.0763;1.0763;-0.9771;30.0359;
36.326;1.0120;-0.0027;0.2724;-4.1221;0.9084;-0.8015;30.0359;
36.347;1.0171;-0.0054;0.2722;-4.3969;1.0229;-0.8015;30.0359;
36.368;1.0112;-0.0051;0.2821;-4.5344;0.9389;-0.9008;30.0359;
36.389;1.0107;-0.0044;0.2846;-4.2366;1.0763;-0.9466;30.0359;
36.410;1.0066;-0.0044;0.2680;-4.3053;0.9389;-0.9695;29.9418;
36.431;1.0083;-0.0117;0.2752;-4.3969;0.9008;-0.6794;29.9418;
36.452;1.0071;-0.0044;0.2722;-4.1756;0.9847;-0.8473;30.0359;
36.473;1.0190;-0.0034;0.2738;-4.2290;0.8092;-0.9618;30.0359;
36.494;1.0149;-0.0029;0.2791;-4.1679;0.9389;-0.6870;29.9418;
36.515;1.0146;-0.0054;0.2799;-4.2137;1.0458;-1.0916;29.9418;
36.536;1.0085;-0.0042;0.2785;-4.2672;0.9466;-1.0916;29.9418;
36.557;1.0120;-0.0027;0.2719;-4.0305;1.0611;-1.0611;29.9418;
36.578;1.0049;-0.0046;0.2833;-4.0611;1.0153;-0.8321;30.0359;
36.599;1.0100;-0.0056;0.2799;-4.1679;0.9618;-1.0305;29.9418;
36.621;1.0071;-0.0083;0.2777;-4.1908;0.9618;-0.6947;29.9418;
36.641;1.0146;-0.0049;0.2735;-4.3130;1.0534;-0.7786;30.0359;
36.662;1.0110;-0.0088;0.2794;-4.1832;1.0076;-1.0153;30.0359;
36.683;1.0122;-0.0083;0.2816;-4.2519;1.1450;-0.8550;30.1300;
36.704;1.0039;-0.0032;0.2763;-3.9924;0.9771;-0.9160;30.0359;
36.725;1.0115;0.0042;0.2860;-3.9237;0.8550;-1.0382;30.0359;
36.746;1.0120;0.0005;0.2733;-4.1832;1.1145;-0.9160;30.0359;
36.767;1.0164;-0.0037;0.2808;-4.1756;1.1527;-0.9008;29.9418;
36.788;1.0063;-0.0017;0.2699;-4.0840;1.0153;-0.8168;30.0359;
36.809;1.0078;-0.0071;0.2741;-4.2137;0.8626;-0.8626;29.9418;
36.830;1.0134;-0.0103;0.2785;-4.1756;0.8855;-0.9542;30.0359;
36.851;1.0105;-0.0010;0.2780;-4.2672;0.9618;-0.8931;30.0359;
36.872;1.0081;-0.0056;0.2780;-4.1374;0.8473;-0.8244;29.9418;
36.893;1.0107;-0.0022;0.2794;-4.2366;0.9542;-0.9313;29.9418;
36.914;1.0051;0.0002;0.2724;-4.0763;0.9618;-0.8931;30.0359;
36.935;1.0061;-0.0015;0.2691;-4.1603;1.0840;-0.6870;30.0359;
36.956;1.0142;-0.0059;0.2697;-4.0382;0.9160;-0.7863;30.0359;
36.977;1.0078;-0.0010;0.2733;-4.1985;1.0840;-1.0000;30.0359;
36.998;1.0115;0.0005;0.2799;-3.9466;1.0916;-0.7634;30.0359;
37.019;1.0137;-0.0029;0.2683;-4.2901;1.0076;-0.9771;30.0359;
37.040;1.0115;-0.0061;0.2738;-3.8779;1.0305;-0.7786;30.0359;
37.061;1.0066;-0.0037;0.2752;-3.9771;0.9924;-1.0229;30.0359;
37.082;1.0093;-0.0051;0.2755;-3.9924;0.8168;-0.9313;29.9418;
37.103;1.0139;-0.0076;0.2827;-4.3359;0.9695;-1.0611;30.0359;
37.124;1.0083;-0.0032;0.2741;-4.3130;1.0458;-0.9542;30.0359;
37.145;1.0149;-0.0044;0.2697;-4.0458;1.0000;-1.0458;30.0359;
37.166;1.0085;-0.0095;0.2788;-4.2290;0.8779;-0.7481;30.0359;
37.187;1.0081;-0.0054;0.2705;-4.1298;1.1069;-0.8168;30.0359;
37.208;1.0107;-0.0032;0.2702;-4.0000;1.0382;-0.8931;30.0359;
37.229;1.0168;-0.0005;0.2719;-4.0229;0.9542;-0.8550;30.0359;
37.250;1.0154;-0.0039;0.2785;-4.0534;1.1145;-0.8397;29.9418;
37.271;1.0142;-0.0068;0.2699;-4.0534;0.9847;-0.8779;30.0359;
37.292;1.0110;0.0022;0.2763;-4.1832;1.0534;-0.8550;30.0359;
37.313;1.0120;-0.0063;0.2799;-4.2443;0.9160;-0.7176;30.0359;
37.334;1.0139;-0.0020;0.2780;-4.2824;1.1374;-1.0000;30.1300;
37.355;1.0076;-0.0051;0.2821;-4.0687;1.2595;-1.1756;29.9418;
37.376;1.0110;-0.0022;0.2844;-4.0534;1.0458;-0.9847;29.9418;
37.397;1.0093;-0.0071;0.2816;-4.2824;1.0534;-0.8321;30.0359;
37.418;1.0059;-0.0071;0.2683;-4.1374;0.8321;-0.8779;30.0359;
37.439;1.0144;-0.0054;0.2772;-4.2519;1.1069;-0.7786;30.0359;
37.460;1.0154;-0.0017;0.2747;-4.0382;0.8855;-0.7786;30.0359;
37.481;1.0115;-0.0110;0.2738;-3.8779;0.7939;-0.9389;29.9418;
37.502;1.0090;-0.0073;0.2722;-4.0992;1.0305;-0.9542;29.9418;
37.523;1.0134;-0.0017;0.2835;-4.0992;1.0153;-0.7939;29.9418;
37.544;1.0110;-0.0090;0.2724;-4.1756;0.9389;-0.7176;30.0359;
37.565;1.0146;-0.0095;0.2677;-4.0916;0.9313;-0.7405;30.1300;
37.586;1.0164;-0.0088;0.2852;-4.2595;0.8092;-1.1679;29.9418;
37.607;1.0093;0.0002;0.2766;-4.2137;1.0382;-0.7939;30.0359;
37.628;1.0129;-0.0068;0.2777;-4.3740;1.1450;-0.9008;30.0359;
37.649;1.0166;0.0012;0.2777;-4.1603;1.1756;-1.0534;30.0359;
37.671;1.0134;-0.0032;0.2744;-3.9771;1.0763;-0.8168;30.0359;
37.691;1.0178;-0.0051;0.2785;-4.0992;1.0229;-0.8321;30.0359;
37.712;1.0115;-0.0054;0.2791;-4.0076;1.1756;-0.8702;29.9418;
37.733;1.0137;-0.0090;0.2797;-3.9466;1.0382;-0.9160;30.0359;
37.754;1.0098;-0.0034;0.2785;-4.1832;0.9084;-0.8626;30.0359;
37.775;1.0098;-0.0054;0.2819;-4.3130;1.1679;-0.9237;29.9418;
37.796;1.0098;-0.0076;0.2780;-4.2214;1.0000;-0.9008;29.9418;
37.817;1.0032;-0.0059;0.2802;-4.2290;0.9542;-0.7099;30.0359;
37.838;1.0073;0.0039;0.2716;-4.2672;1.0458;-0.7176;29.9418;
37.859;1.0112;-0.0066;0.2730;-4.2595;1.0611;-0.6947;30.0359;
37.880;1.0090;-0.0100;0.2711;-4.0534;1.0458;-0.9389;30.0359;
37.901;1.0066;-0.0039;0.2708;-4.1221;1.0382;-0.9084;30.0359;
37.922;1.0120;-0.0061;0.2769;-4.0076;0.9924;-0.8779;30.0359;
37.943;1.0098;-0.0051;0.2699;-4.2519;0.8015;-0.7939;30.0359;
37.964;1.0132;-0.0017;0.2769;-3.9771;1.1145;-0.9771;30.0359;
37.985;1.0110;-0.0032;0.2713;-4.3359;1.0534;-0.8702;29.9418;
38.007;1.0081;-0.0012;0.2622;-4.2290;1.0076;-0.9466;29.9418;
38.028;1.0137;-0.0071;0.2744;-4.0000;1.0611;-0.9008;30.1300;
38.049;1.0095;-0.0085;0.2838;-4.0840;0.9313;-0.8244;29.9418;
38.071;1.0081;-0.0078;0.2663;-4.0992;0.9313;-0.8779;30.0359;
38.091;1.0095;-0.0042;0.2677;-4.0992;0.9618;-1.0153;29.9418;
38.112;1.0090;-0.0012;0.2716;-4.3817;1.0992;-1.0458;29.9418;
38.133;1.0063;-0.0015;0.2716;-4.1069;1.1374;-0.8626;30.1300;
38.154;1.0085;-0.0044;0.2735;-4.2443;0.9771;-0.8015;29.8476;
38.175;1.0076;0.0002;0.2752;-4.2214;1.0153;-0.8626;29.9418;
38.196;1.0105;-0.0063;0.2741;-3.8931;1.2366;-0.9542;29.9418;
38.217;1.0115;-0.0012;0.2838;-4.2290;1.1221;-0.6641;30.1300;
38.238;1.0107;-0.0037;0.2755;-4.1069;0.9008;-0.8931;29.9418;
38.259;1.0173;-0.0034;0.2810;-4.0229;1.0153;-0.9618;29.9418;
38.281;1.0076;-0.0017;0.2774;-4.0458;1.0229;-0.7939;29.9418;
38.302;1.0103;-0.0103;0.2855;-4.2137;0.9084;-0.7557;30.0359;
38.323;1.0129;-0.0088;0.2747;-4.0687;0.9695;-0.8244;30.0359;
38.344;1.0107;-0.0071;0.2694;-4.1069;0.9389;-0.8931;29.9418;
38.365;1.0107;-0.0076;0.2799;-4.1832;1.1221;-0.9160;30.0359;
38.386;1.0090;-0.0020;0.2733;-4.1298;1.0076;-0.7863;30.0359;
38.407;1.0063;-0.0017;0.2780;-4.1603;1.1908;-0.9237;30.0359;
38.428;1.0120;-0.0046;0.2747;-4.1985;0.9466;-0.8168;29.9418;
38.449;1.0044;-0.0056;0.2669;-4.1450;1.1221;-0.9771;29.9418;
38.471;1.0081;-0.0032;0.2791;-4.2214;0.9313;-0.8015;30.0359;
38.492;1.0042;-0.0022;0.2846;-4.1145;0.9924;-0.9313;29.9418;
38.513;1.0107;-0.0012;0.2805;-4.1527;1.0458;-1.0229;29.9418;
38.534;1.0085;-0.0056;0.2680;-3.9695;0.9084;-0.7481;29.9418;
38.555;1.0103;-0.0039;0.2735;-4.0534;0.9084;-0.8473;29.9418;
38.576;1.0088;-0.0054;0.2802;-4.0992;1.0000;-1.0534;30.0359;
38.597;1.0071;-0.0010;0.2883;-3.9389;1.0458;-0.9313;30.0359;
38.618;1.0146;-0.0049;0.2899;-4.2061;1.0000;-0.8855;29.9418;
38.639;1.0095;-0.0029;0.2783;-4.1756;0.9008;-1.0763;29.9418;
38.660;1.0186;-0.0020;0.2821;-4.3511;1.0458;-0.8931;29.9418;
38.681;1.0125;-0.0046;0.2719;-4.2290;1.1985;-0.9847;29.9418;
38.702;1.0137;-0.0010;0.2755;-4.3817;1.1069;-0.8473;30.0359;
38.723;1.0107;-0.0020;0.2791;-4.1221;1.1298;-0.9847;29.9418;
38.744;1.0120;-0.0059;0.2799;-4.2519;1.0153;-0.9618;29.9418;
38.765;1.0117;-0.0054;0.2688;-4.2061;1.1069;-0.8626;29.9418;
38.786;1.0103;-0.0093;0.2777;-4.0076;0.8092;-0.9542;30.0359;
38.807;1.0120;-0.0088;0.2741;-4.2519;0.9695;-0.9466;29.9418;
38.828;1.0125;-0.0054;0.2838;-4.0382;1.0916;-1.0458;30.0359;
38.849;1.0168;0.0022;0.2819;-4.0305;1.0458;-0.8702;30.0359;
38.870;1.0088;-0.0017;0.2733;-3.9771;1.1450;-0.9618;29.9418;
38.891;1.0134;-0.0034;0.2744;-4.0687;1.1069;-0.7252;30.0359;
38.912;1.0066;-0.0022;0.2708;-4.1756;1.0916;-0.7557;30.0359;
38.933;1.0100;-0.0068;0.2747;-4.2595;1.0076;-0.8397;30.0359;
38.954;1.0095;0.0027;0.2838;-3.9618;0.8855;-0.6260;29.9418;
38.975;1.0117;-0.0061;0.2869;-4.1679;0.9466;-0.6489;30.0359;
38.996;1.0093;-0.0085;0.2777;-4.2977;1.1069;-0.8321;29.9418;
39.017;1.0078;-0.0068;0.2772;-4.1145;0.9466;-0.8397;30.0359;
39.038;1.0151;-0.0024;0.2772;-4.1374;0.9847;-0.6870;29.9418;
39.059;1.0042;-0.0054;0.2749;-4.0992;0.9618;-0.9695;29.9418;
39.080;1.0112;0.0010;0.2774;-4.2061;1.0305;-0.9466;29.9418;
39.101;1.0042;-0.0076;0.2747;-4.1145;0.9389;-0.6794;29.9418;
